ticket_id,arrival_time,closed_time,total_time,dev_review_cycles,test_cycles,wait_dev_review,wait_testing
68,419.7300129816839,433.6036279101365,13.873614928452582,1,1,8.018706382719643,0.0
69,426.050296530805,440.2582281962903,14.207931665485319,1,1,3.047683028214351,1.4709826798222139
70,427.9114849627606,455.21619551112644,27.304710548365847,3,1,4.656682196976988,0.0
71,444.00068015402024,454.62734384631574,10.626663692295494,1,1,0.0,0.0
72,446.50402243526617,458.78401755776,12.279995122493858,1,1,0.0,0.0
73,459.23451840508443,492.58201484773815,33.34749644265372,2,2,0.0,0.0
74,462.84702396155484,486.25173595373275,23.40471199217791,1,1,0.0,0.0
75,472.9729663560957,481.4847137202339,8.511747364138216,1,1,0.0,0.0
76,474.7147796835846,491.5697240778104,16.85494439422581,2,1,3.7285731641265443,0.049519313364157824
77,475.3119869613645,508.09510463619176,32.78311767482728,2,2,5.57657910422364,0.7084790256395763
78,477.01553475451595,500.25684988730507,23.24131513278911,1,1,3.4433041179576094,0.0
79,488.0768353365527,546.5896451349471,58.512809798394414,2,2,4.092675701773487,6.814302976632916
80,492.12693840850204,525.6696737748271,33.54273536632502,1,1,5.192262697560466,0.0
81,492.9249971960266,510.4374370923861,17.512439896359524,1,1,9.352432676070691,0.0
82,493.39019922967,541.6415542227567,48.25135499308669,2,2,13.477492573522113,0.0
83,524.4311705144282,545.0760765128971,20.644905998468857,1,1,0.0,6.932973204430482
84,525.4178276029078,545.7372383208701,20.31941071796234,1,1,0.0,0.0
85,534.0628170973574,549.2712117223839,15.208394625026472,1,1,0.3762466295804643,6.3564268665409145
86,537.0161228571543,549.5164443899876,12.500321532833254,1,1,0.0,0.0
87,538.927889158536,561.1677142863517,22.23982512781572,1,1,0.0,0.9145880479434254
88,542.0860873218709,560.3253029133992,18.239215591528364,1,1,0.0,0.0
89,545.299194880726,558.0898788038418,12.790683923115807,1,1,2.0258835126167014,0.0
90,553.3418190089532,590.289561015814,36.947742006860835,4,2,0.8826649820823604,0.0
91,554.340913352964,567.0040994033172,12.66318605035326,1,1,2.5528014854523917,0.0
92,568.777184760148,576.0556314449918,7.278446684843857,2,1,0.0,0.0
93,574.1213603113001,664.7728430486463,90.65148273734621,5,3,39.89206762265735,0.0
94,575.2615015861269,589.9548886342533,14.693387048126397,1,1,0.0,0.0
95,577.0320373834745,603.195700716894,26.163663333419436,2,1,7.045254910599283,0.0
96,583.7182707921813,594.711376558959,10.993105766777717,1,1,2.035676904109323,0.0
97,585.6247427417628,608.5456311783483,22.92088843658553,1,1,3.8320089742678647,1.4038096272457778
98,587.4465231707449,602.7577174616712,15.311194290926323,1,1,6.881974316110359,0.0
99,595.0923809315244,648.910748101201,53.81836716967655,1,1,5.796160759083477,0.0
100,598.4610270506092,614.199200120307,15.738173069697723,1,1,2.8928807838161674,0.0
101,602.0604778984339,643.4745631848054,41.414085286371574,1,1,7.364927069155215,0.47837822467022306
102,603.0150258956305,628.275073364658,25.26004746902754,1,1,9.956692540804738,0.0
103,609.1782263961225,688.3283467030167,79.15012030689422,4,2,37.13232420334373,0.0
104,614.8774267540836,650.6359289772197,35.758502223136134,2,1,26.6433879420091,1.1289159758284768
105,619.6337021772156,649.4720442776234,29.838342100407772,1,1,20.223573575648743,0.0
106,621.7182393079704,660.0142607335623,38.2960214255919,1,1,18.428852955961133,2.2672682138959317
107,635.8276076854332,660.1012701239906,24.27366243855738,1,1,5.923427617388484,1.4344577727787282
108,640.3582454828858,656.8049862608593,16.44674077797356,1,1,7.423586642486725,0.0
109,641.6304348207913,664.1658835196606,22.535448698869345,1,1,10.623585419869755,0.0
110,650.390248262952,684.8676974421909,34.477449179238874,2,1,6.428613411020137,0.0
111,657.9262502399963,670.165838170338,12.239587930341713,1,1,4.395404720038982,0.0
112,658.6488616086871,675.951511547216,17.30264993852893,2,1,8.913949177839754,0.0
113,666.7955579344961,695.1926834026885,28.397125468192485,2,1,7.016762954875389,0.28744246902954274
114,672.9587473535713,712.8823647949479,39.923617441376564,3,3,4.075911794901344,5.607782449222668
115,674.5346765256693,703.8836427873086,29.34896626163936,2,1,10.06246634209947,0.0
116,679.6294164932242,693.9496341476022,14.320217654377984,1,1,2.8221284500647243,0.0
117,682.3249815324334,699.6487276154321,17.323746082998696,1,1,6.126834163964645,0.0
118,689.0101644151223,706.0274774189564,17.017313003834147,1,1,4.65202726345035,3.6369855502648534
119,689.2144029014627,730.0894478472933,40.87504494583061,3,1,16.72441825210683,0.0
120,690.9050003090139,715.4839739910575,24.578973682043625,1,1,5.5520973560975335,2.770007443929103
121,696.5182299710456,724.9206760129199,28.402446041874327,2,2,4.541719091704977,0.17843425117894185
122,701.4223102659315,735.9888022146141,34.5664919486826,1,1,1.740052001009417,0.1748078466031302
123,706.5018756056858,809.6649161260339,103.16304052034809,4,3,41.280120064019,1.860334818749834
124,713.8363745688779,766.2653983430134,52.429023774135544,2,1,8.993495096570882,0.0
125,729.0740294929075,757.581611916285,28.507582423377585,1,1,0.0,0.0
126,730.5230620096382,764.2392643274976,33.71620231785937,1,1,0.0,0.43673894152118464
127,737.0591375728827,755.7373755581694,18.678237985286728,1,1,12.63368137501152,0.0
128,743.4721501304443,787.239778645481,43.76762851503668,1,1,11.828486486203929,0.0
129,743.6743498539473,781.5723223567169,37.89797250276956,1,1,18.148475786961512,0.0
130,756.8794143707012,789.4265570981313,32.54714272743013,1,1,5.9314414517263,0.0
131,757.828771151954,798.6722603732271,40.8434892212731,2,1,16.015539608563245,1.870399660004864
132,760.8590589896178,794.8537193520135,33.994660362395734,1,1,15.508230384373405,2.7791339633506595
133,797.4787925013135,820.9645924591084,23.48579995779494,1,1,0.0,3.1548452432732574
134,799.5411663201038,811.2904730814682,11.749306761364437,1,1,0.0,0.0
135,806.5119850561892,820.0988060652824,13.586821009093114,1,1,0.0,1.221890277559396
136,807.9017653037178,817.0353088533559,9.133543549638148,1,1,0.0,0.0
137,811.6858543562386,838.8398362158499,27.15398185961135,2,1,0.0,0.0
138,812.505833806434,839.6900679057853,27.18423409935133,2,1,0.6231165728136148,0.0
139,815.236358082746,825.9302845189469,10.693926436200854,1,1,0.5770604930504533,2.5239827787661397
140,821.5975826266595,855.8679598674107,34.27037724075126,2,1,0.0,0.0
141,855.1851175488592,873.8873697084914,18.702252159632167,2,1,0.0,0.0
142,856.2438732272647,864.0387722236577,7.794898996393044,1,1,0.0,0.0
143,856.2646918991528,869.9488653918032,13.684173492650416,1,1,0.0,0.0
144,875.7007604048396,904.7740418863294,29.073281481489857,3,2,0.0,0.0
145,880.4469297993012,887.2341955458768,6.787265746575599,1,1,0.0,0.0
146,889.1229069934877,899.3199761281779,10.197069134690196,1,1,0.0,0.0
147,890.6184033673588,920.3552027039169,29.73679933655808,3,1,5.40234483183724,0.0
148,899.5136164833384,909.8220292398162,10.308412756477765,1,1,0.0,0.0
149,899.9093054297857,924.0634839040528,24.15417847426704,2,1,5.009980770968696,0.0
150,901.6612090607811,915.1355841923619,13.474375131580814,1,1,0.19617956309662077,0.0
151,902.0226893576296,934.72259374856,32.69990439093044,2,1,13.55790768141685,0.0
152,902.9617991877848,938.4929731020344,35.53117391424962,2,1,7.123275221691415,0.0
153,911.4720037128044,926.5471208333774,15.075117120573054,1,1,5.317785362929953,0.0
154,916.1179092310799,944.0278430839966,27.90993385291665,1,1,6.169700939503059,0.11894160226665917
155,923.498478738768,940.033792103248,16.535313364479975,1,1,0.9307919505251903,2.1513826176177417
156,932.4014831602728,946.8474011470447,14.44591798677186,1,1,0.0,0.0
157,940.6197769218419,974.3191174820755,33.69934056023362,2,2,4.619940968344622,0.0
158,941.2089203033775,978.518004353908,37.3090840505306,2,1,0.0,0.0
159,949.4669838251535,965.3413268823012,15.874343057147712,1,1,0.0,0.0
160,954.2815458542946,964.8951577464186,10.613611892124027,1,1,2.8518375003841356,0.0
161,959.8560482291723,979.3221600523008,19.46611182312847,2,1,3.5526460941598543,0.0
162,974.4053303286892,983.7362718728632,9.330941544174038,1,1,0.0,0.0
163,992.8987913710048,1016.7326308523803,23.83383948137555,2,2,0.0,0.0
164,1021.4360854064937,1033.653856629838,12.217771223344243,2,1,0.0,0.0
165,1023.9135314482785,1036.5809032692662,12.667371820987682,1,1,0.0,0.0
166,1029.1144268450244,1043.8821592458414,14.767732400817067,1,1,0.0,0.0
167,1035.4917612820284,1048.2231752094833,12.731413927454923,1,1,0.0,0.0
168,1038.729779133559,1080.4950417635084,41.76526262994935,3,1,0.0,0.0
169,1069.9857067412386,1122.0359969648987,52.05029022366011,3,2,0.0,0.5695993731476392
170,1088.008420450691,1100.1446904694371,12.136270018746245,1,1,0.0,0.0
171,1094.2402135715404,1135.1329632887698,40.892749717229435,4,3,1.8843849071133718,0.0
172,1096.0001101526022,1098.227219266803,2.227109114200857,1,1,0.5970324935178724,0.0
173,1097.0875894912328,1105.488290869253,8.40070137802013,1,1,0.8875684845529577,0.0
174,1098.6904696990687,1108.7574803390678,10.067010639999125,2,1,2.2511356387531123,0.0
175,1112.118554925484,1121.5153357982883,9.396780872804356,1,1,0.0,0.0
176,1115.7121753554695,1121.6849465620187,5.972771206549169,1,1,0.0,1.1271033112109308
177,1118.2896761801012,1135.8371081686528,17.54743198855158,2,1,0.0,0.0
178,1118.992191076106,1147.009137923572,28.016946847465988,2,2,0.0,0.0
179,1127.9934345068748,1152.0749525222109,24.081518015336087,1,1,0.0,0.0
180,1132.631486164986,1142.1027268342248,9.471240669238796,1,1,0.0,0.205582999119315
181,1139.6081920274892,1146.0251573720507,6.416965344561504,1,1,0.0,0.0
182,1168.394340111728,1184.557916300769,16.163576189040896,1,1,0.0,0.0
183,1179.9495765358722,1185.0103814857941,5.0608049499219305,1,1,0.0,0.0
184,1180.3435334967664,1186.5091774427017,6.165643945935244,1,1,0.0,1.1014399731179765
185,1183.470843583723,1213.1989434726554,29.72809988893232,3,1,0.10116851505040358,0.0
186,1185.982134730869,1207.1279264402297,21.145791709360765,1,1,0.0,0.0
187,1189.306422637555,1194.114596801203,4.808174163648118,1,1,0.0,0.0
188,1190.5112734352203,1204.0123513211947,13.501077885974382,1,1,1.7800725194315419,0.0
189,1202.1832587627832,1225.0822073029785,22.898948540195306,1,1,0.0,0.0
190,1208.2082734823832,1213.0842691689443,4.875995686561055,1,1,0.0,0.0
191,1209.3512733379246,1231.702037636375,22.350764298450486,2,1,0.0,0.0
192,1215.7822113520833,1230.783386618988,15.001175266904738,2,1,2.0044175611328683,0.0
193,1221.6155116919367,1246.0302451250423,24.41473343310554,1,1,0.29712151863554936,0.0
194,1221.7035801723855,1269.5609511254581,47.85737095307263,3,2,2.8990800586479963,2.6252845359213097
195,1222.00396066247,1234.970037469997,12.96607680752686,1,1,5.856198225869321,0.7572668092602726
196,1235.5295077483997,1247.2888310863182,11.759323337918431,1,1,0.0,0.0
197,1238.1349029108287,1250.8497692141268,12.714866303298095,1,1,1.108680958424202,1.8842383198511925
198,1252.7398455986715,1261.6328142857708,8.892968687099255,1,1,0.0,0.0
199,1259.310248365612,1272.0555715196049,12.745323153992786,1,1,0.0,0.0
200,1264.663431048914,1287.7976936467874,23.13426259787343,1,1,0.0,0.0
201,1289.5442138203477,1328.4016641444748,38.85745032412706,2,1,2.764274855562462,0.0
202,1298.0384050614775,1332.3352012386804,34.29679617720285,3,2,9.507907790371519,3.136483428067095
203,1298.6072809420523,1307.59030487007,8.983023928017701,1,1,0.0,0.0
204,1301.9263233377023,1336.3320357161324,34.40571237843005,1,1,2.2698120350939917,3.1010667908640244
205,1307.5899412056356,1332.2646938581177,24.674752652482084,2,2,7.283596229742443,1.3897928286000933
206,1307.818554654929,1314.8567108996617,7.038156244732818,1,1,0.2320464827480464,0.0
207,1314.903929550435,1331.5293053120317,16.625375761596842,1,1,3.485872227257005,0.0
208,1320.4501820110556,1334.3603698576983,13.910187846642657,1,1,6.561689304819083,0.0
209,1334.2622312088981,1348.2329208512485,13.970689642350408,2,2,0.0,0.0
210,1343.8034189642788,1371.1973770584225,27.393958094143727,2,1,5.1641864221378455,0.0
211,1345.0117166369541,1364.3146284562397,19.302911819285555,1,1,0.0,0.0
212,1345.5047629137423,1356.6166197785067,11.111856864764377,1,1,1.8107513264108093,0.0
213,1346.9910731777704,1357.0210764647554,10.030003286984993,1,1,3.820522257016364,0.6408379215820332
214,1348.419221807982,1379.8694646313813,31.45024282339932,1,1,5.739771992576607,0.0
215,1350.6750597167622,1364.342496240109,13.66743652334685,1,1,4.141333713145968,0.0
216,1353.208333814675,1368.6806471445204,15.47231332984552,1,1,6.808693710598618,0.0
217,1359.3919903369547,1387.9418996947072,28.54990935775254,2,1,6.416134510527172,0.0
218,1365.2641139639368,1381.9818144041212,16.717700440184444,1,1,2.5888851996085123,0.0
219,1400.1369677893101,1417.0181869293608,16.88121914005069,2,2,0.0,0.0
220,1400.4670705694402,1416.9488690957596,16.48179852631938,1,1,0.0,0.0
221,1405.694350825427,1461.7920600093871,56.097709183960205,3,3,0.0,3.5718883619549615
222,1416.0097349858156,1437.2717675272586,21.262032541442977,2,2,0.0,0.0
223,1429.6864646137392,1432.5998687787219,2.913404164982694,1,1,0.0,0.0
224,1434.4724694114016,1467.381545336533,32.90907592513145,2,2,5.4827713619047245,0.0
225,1437.243819209239,1473.112607445281,35.86878823604184,4,3,8.990020205877045,0.0
226,1441.9543354144216,1454.9647315235247,13.010396109103112,1,1,0.0,0.0
227,1446.0853669238056,1478.7483577689682,32.66299084516254,2,1,6.414089866193535,1.4614117551143408
228,1448.3850821761148,1463.4879709408567,15.10288876474192,1,1,0.9533231482055271,0.0
229,1457.216940572048,1472.0103551762393,14.793414604191184,1,1,4.862653056778299,0.0
230,1459.3397809167677,1483.6241942918614,24.284413375093663,2,2,6.497438693450476,0.6141733638141886
231,1467.3394868001976,1476.585857957559,9.24637115736141,1,1,2.674083492365753,0.0
232,1470.8408325626763,1480.6310173990744,9.790184836398112,1,1,0.555349249748815,0.017491099116568876
233,1475.4253429963694,1485.5769103401883,10.151567343818897,1,1,0.0,0.0
234,1481.4599291924767,1501.5640257920868,20.104096599610102,2,1,0.0,0.0
235,1483.8696278032762,1508.687498344148,24.81787054087181,2,1,0.0,0.0
236,1485.8354813265603,1495.61729029568,9.781808969119766,1,1,0.0,0.0
237,1499.9175641336817,1520.7185096318292,20.800945498147485,1,1,0.0,0.0
238,1500.3883678439734,1522.2722055949507,21.883837750977364,2,2,4.661253536168033,0.0
239,1501.4706112560639,1562.6795070851888,61.20889582912491,3,1,21.375941259065712,0.0
240,1503.1203447410696,1629.1083927656402,125.98804802457062,4,3,46.66742321737024,0.0
241,1503.7591278415916,1594.8870040315278,91.12787618993616,3,2,43.294498087911734,0.0
242,1508.761199891422,1522.9651315044155,14.203931612993529,1,1,3.965590426094195,1.2452616466273412
243,1509.5794999267248,1532.2811957428346,22.701695816109805,1,1,8.038527387931936,0.0
244,1518.8884338074688,1564.3302352909832,45.44180148351438,2,1,19.83749189007858,1.1104416987284367
245,1522.8391289004367,1604.0675728199515,81.2284439195148,3,2,51.34666345154801,0.0
246,1537.3703079737083,1556.6516246269064,19.28131665319802,1,1,8.514446375814714,0.0
247,1538.1770815586951,1558.4222627424176,20.24518118372248,1,1,13.392930500885313,0.34972770249692076
248,1539.5874465605507,1560.6896853598078,21.102238799257066,1,1,13.196347236009387,0.1528777231942513
249,1544.1303290664366,1636.7567436061204,92.62641453968376,2,1,37.68003842980352,3.185015166794983
250,1547.4519617094807,1578.9648794220632,31.51291771258252,1,1,21.132058223164904,0.0
251,1555.3288135720381,1611.1631470501472,55.8343334781091,2,1,32.778575911326016,0.0
252,1559.6598911650453,1586.960702167034,27.300811001988677,1,1,18.892557265721734,0.0
253,1566.4676988636993,1599.766624714226,33.29892585052676,1,1,21.769402132595133,0.0
254,1567.2015772203658,1635.226935633362,68.02535841299618,2,1,38.75424640921324,4.498788082033798
255,1568.6046250128802,1626.367478370648,57.76285335776788,2,1,34.66015432086374,0.0
256,1573.7989509198655,1609.755719212053,35.95676829218746,1,1,26.984512213392236,0.0
257,1590.1117702714257,1614.6282495821574,24.51647931073171,1,1,16.615856418763997,0.0
258,1607.6680139701539,1640.9301843058174,33.26217033566354,1,1,12.201236320019461,6.099188828552315
259,1617.7821722170333,1644.4294171465556,26.64724492952223,1,1,5.400290986819755,8.136992545605153
260,1618.4333167473017,1642.1663302918166,23.73301354451496,1,1,6.176287936304789,6.207925300610896
261,1619.929106937313,1649.3475668121503,29.418459874837254,2,1,9.089903395438114,0.0
262,1629.405808843199,1642.6378099423707,13.232001099171612,1,1,1.2517459343689552,6.977813673435094
263,1648.539656853251,1666.3072389347274,17.76758208147635,2,2,0.0,0.0
264,1666.3661474659323,1698.3146037676272,31.948456301694932,2,1,0.0,0.0
265,1687.6959153674022,1714.1877649091434,26.491849541741203,1,1,0.0,0.0
266,1700.3204989559151,1737.7232135159963,37.40271456008122,1,1,0.0,0.0
267,1701.0445441706397,1712.3498465549721,11.305302384332435,2,1,0.0,0.0
268,1710.534677624205,1724.523348198048,13.988670573843137,1,1,0.0,0.0
269,1719.104691885625,1731.7741940658425,12.669502180217478,2,1,0.0,0.0
270,1729.8061626043207,1742.3735914995552,12.56742889523457,1,1,0.0,0.0
271,1746.010979495819,1775.1322489315828,29.121269435763907,1,1,0.0,0.0
272,1760.3501716299645,1772.5863645876532,12.236192957688672,1,1,0.0,0.0
273,1760.7850405024815,1768.7401981825742,7.955157680092725,1,1,0.0,0.0
274,1788.6709600880424,1812.8194048581902,24.148444770147762,1,1,0.0,3.6962207533536002
275,1789.5316155313078,1808.1332167913015,18.601601259993686,1,1,0.0,0.0
276,1800.5900839014482,1809.6851697590132,9.095085857564982,1,1,0.0,0.1638989707851124
277,1801.22435804212,1809.4691646455988,8.244806603478764,1,1,0.0,0.0
278,1821.5379324886148,1848.9276241881994,27.389691699584546,1,1,0.0,0.0
279,1823.3937325903282,1839.5135182150154,16.11978562468721,1,1,0.0,0.0
280,1828.366367242741,1859.387630303216,31.021263060474894,1,1,0.0,0.0
281,1832.359342090399,1839.0945386485048,6.735196558105827,1,1,0.0,0.0
282,1837.1005473263738,1853.8421579616202,16.74161063524639,1,1,1.6821928451745407,0.0
283,1841.237904601437,1868.3909984796912,27.15309387825414,1,1,6.279538596284965,0.0
284,1847.7312908283736,1868.847025741081,21.115734912707467,1,1,4.6531444071038095,0.0
285,1848.631580320771,1877.507690712703,28.87611039193189,3,1,6.698572103505285,0.0
286,1854.9254688901933,1872.4207099889213,17.495241098728002,1,1,3.987785685994595,2.5113097237556303
287,1858.7722311862306,1880.7566791598754,21.98444797364482,2,1,6.01190288363,0.0
288,1889.33315797857,1931.5719349858903,42.23877700732032,2,2,4.903706539788118,0.0
289,1889.5951415152942,1933.7639882957192,44.16884678042493,3,3,6.379745043323737,0.0
290,1902.4680276957272,1915.4713078659033,13.00328017017614,1,1,0.0,0.0
291,1909.3122820374906,1925.4499624669882,16.13768042949755,2,1,1.7209850012363859,0.0
292,1910.724660940527,1962.1851886723884,51.460527731861475,1,1,1.6869863800889107,0.0
293,1919.4813433338952,1928.9534741992165,9.472130865321333,1,1,4.40415271976849,0.0
294,1924.056882473532,1948.3910686110735,24.334186137541565,2,2,6.160359818889901,0.0
295,1927.310513280715,1946.0365103851932,18.72599710447821,1,1,3.281433313268508,0.0
296,1928.2230079023634,1964.2594983936408,36.03649049127739,3,2,9.403014996875754,0.0
297,1935.8909405514028,1948.3861213807731,12.495180829370383,1,1,1.4101819507088749,0.0
298,1941.885127824893,1971.300459775947,29.415331951053986,2,1,5.801628160301561,0.0
299,1954.28941171698,1984.153577564106,29.864165847125832,1,1,2.9074531700377975,0.0
300,1983.996888481678,1989.5562998372993,5.5594113556212506,1,1,0.0,0.0
301,1989.154956498367,2005.5328059762824,16.377849477915333,1,1,0.0,0.633072182484284
302,1992.4961524451448,2000.9571254632292,8.46097301808436,1,1,0.0,0.0
303,1994.6653834653566,2006.4207734875101,11.755390022153506,1,1,0.0,0.0
304,2003.8317596920062,2017.3857728788323,13.554013186826069,1,1,0.0,0.0
305,2013.2148102940828,2097.0657235218846,83.85091322780181,4,2,0.0,0.0
306,2029.6901746377903,2042.5698807761253,12.879706138334996,1,1,0.0,0.0
307,2035.108192439188,2044.7142006870342,9.606008247846148,1,1,0.0,0.0
308,2035.678754460053,2047.079278193881,11.400523733828095,1,1,3.139759713832291,0.02067440744144733
309,2048.316204885532,2053.2422590772644,4.926054191732419,1,1,0.0,0.0
310,2052.9577033347327,2066.604143017692,13.646439682959226,1,1,0.0,0.0
311,2057.678119153991,2070.7041478991696,13.026028745178792,1,1,0.0,0.0
312,2060.2517261982202,2068.5883532080193,8.336627009799031,1,1,0.05938555058401107,3.762910886604004
313,2062.6191162888117,2078.7287178154147,16.109601526603,1,1,0.0,0.46274565615385654
314,2063.653128407296,2093.2674928871597,29.614364479863525,1,1,0.0,0.0
315,2072.476964856033,2080.163657642723,7.686692786689946,1,1,0.0,0.0
316,2075.0261678472193,2085.918319841248,10.892151994028609,1,1,2.2065967935486697,0.0
317,2079.819446618751,2091.0917807034016,11.272334084650538,1,1,2.4563305711894827,0.0
318,2101.6885462317273,2121.093715684037,19.405169452309565,1,1,0.0,0.0
319,2104.942445726147,2146.3429821245695,41.400536398422446,2,2,2.1104935826060682,1.2585225883317435
320,2107.681393186506,2133.6750532508004,25.993660064294545,2,1,0.0,0.0
321,2115.318380877138,2125.263387996491,9.945007119352795,1,1,0.0,0.0
322,2121.1292203181965,2133.8919136753448,12.762693357148237,1,1,0.0,0.0
323,2123.504184259964,2139.2564282991357,15.752244039171728,2,1,2.464161002812034,3.1784576185659716
324,2124.814676201261,2184.5489875919106,59.73431139064951,4,2,8.728065370843069,0.0
325,2134.6951427491704,2186.6105226156187,51.91537986644835,1,1,0.0,0.0
326,2146.904770554398,2156.642624825785,9.737854271386823,1,1,0.0,0.0
327,2152.917283959438,2172.7623763589622,19.84509239952422,2,2,0.0,0.0
328,2159.9025398869885,2173.0497665873854,13.147226700396914,1,1,2.347753655978522,0.0
329,2174.177492013868,2177.8302337969044,3.6527417830366176,1,1,0.0,0.0
