ticket_id,arrival_time,closed_time,total_time,dev_review_cycles,test_cycles,wait_dev_review,wait_testing
446,2861.0484405412694,2934.385870856038,73.33743031476843,3,3,36.209491884852014,2.0029240388066682
447,2861.4628529501942,2878.237155563976,16.774302613781856,1,1,5.282437525871956,0.0
448,2868.351120867771,2902.1147458402343,33.763624972463276,2,1,12.328435668850034,3.104996567859871
449,2870.2773943408697,2935.830011959448,65.5526176185781,3,2,29.52182662414498,0.0
450,2875.628446496636,2900.538264095353,24.909817598716927,1,1,9.630506700647857,0.0
451,2877.0961760996674,2893.42864327674,16.33246717707243,1,1,9.24759389173596,0.0
452,2880.0648731255837,2952.466673065937,72.40179994035316,3,2,29.784833928974876,1.0295064152146551
453,2890.287098060518,2917.209837743801,26.922739683282998,1,1,7.146169466975152,0.0
454,2891.6685074739053,2942.971762921104,51.30325544719881,2,1,21.442860968963487,0.0
455,2895.5473598930644,2922.1964935821475,26.6491336890831,1,1,12.54820438663046,0.0
456,2896.45185793511,2927.052813089038,30.60095515392777,1,1,15.760819626538705,0.0
457,2896.5996656371776,2945.5331949622823,48.9335293251047,2,1,32.60781366459605,0.0
458,2899.9424598710552,2924.0718404137792,24.129380542723993,1,1,20.584784944532203,0.0
459,2913.2795805950022,2928.867644049934,15.588063454931671,1,1,10.908152337702631,0.0
460,2925.2413091235267,2988.0301971914178,62.788888067891094,1,1,11.915872256234707,0.0
461,2940.6332527239015,2945.216541626608,4.583288902706499,1,1,0.020096247346373275,0.0
462,2942.222345678995,2955.365463366783,13.143117687787708,1,1,1.9833067613294588,0.0
463,2943.285842771232,2975.26148534735,31.975642576117934,2,2,7.065362044611447,0.0
464,2945.969422273637,2957.788315173007,11.818892899369985,1,1,4.001112083803946,0.0
465,2960.246823968575,2984.628777257994,24.381953289419016,1,1,0.0,0.0
466,2961.9568850130345,2968.806385263165,6.849500250130404,1,1,0.0,0.0
467,2979.130025428936,2989.5267304469367,10.39670501800083,1,1,0.0,1.4757155330598835
468,2987.683675029227,2992.2005850876126,4.516910058385747,1,1,0.0,0.0
469,3005.7537445154458,3014.7280002065354,8.974255691089638,1,1,0.0,0.0
470,3010.0273727775316,3024.0131589047705,13.985786127238953,1,1,0.0,0.0
471,3023.013559732995,3051.8219198686916,28.808360135696603,2,2,0.0,0.0
472,3026.879216605564,3044.2900653012025,17.41084869563838,1,1,0.0,1.2438797550571508
473,3027.021241913246,3038.279394793691,11.258152880445323,1,1,0.0,0.0
474,3057.1171124521566,3106.5341503208356,49.41703786867902,4,2,0.0,0.0
475,3059.85994468513,3075.5659074281084,15.7059627429785,1,1,0.0,0.0
476,3071.760396498328,3082.98203273817,11.2216362398417,1,1,0.0,0.0
477,3085.855384248891,3099.553302722895,13.697918474003927,1,1,0.0,0.0
478,3112.42380178643,3128.491944228426,16.06814244199586,1,1,0.0,0.0
479,3119.2458164898376,3209.709814770881,90.46399828104359,3,2,13.436674979232066,0.0
480,3125.156150163051,3236.1622908006766,111.00614063762578,4,3,27.751685046125658,0.0
481,3127.153026528011,3145.0495420568172,17.89651552880605,1,1,0.0,0.0
482,3129.7286615898197,3154.9085065486224,25.179844958802732,1,1,0.0,0.0
483,3135.4869373794654,3195.094561084319,59.60762370485372,3,3,17.03831805553773,0.0
484,3139.8488531860976,3227.1935609127286,87.34470772663099,3,2,27.06753595289956,0.0
485,3147.8441825086625,3170.2109125896172,22.366730080954767,1,1,14.239902325289222,0.0
486,3149.222219506513,3182.694318022819,33.47209851630623,1,1,15.484114729762041,0.0
487,3156.4368029466514,3184.605062729114,28.168259782462428,1,1,10.331109207324062,3.0687400480383076
488,3169.351474467532,3200.8970037672584,31.54552929972624,2,1,19.852261138747053,0.0
489,3172.7601601903166,3210.5263371113006,37.76617692098398,2,1,19.293203742659443,0.0
490,3185.828866779993,3201.9614558992157,16.132589119222757,1,1,8.630487583893228,2.8878828675415207
491,3191.563251580604,3275.9644837815163,84.40123220091209,4,1,39.9413566134931,0.0
492,3196.8331324269984,3222.6420245747618,25.808892147763345,1,1,9.336249471818974,0.0
493,3206.820200514525,3230.798693823968,23.97849330944291,1,1,15.482188224139463,0.0
494,3215.7521379611553,3256.8871573639353,41.13501940278002,2,1,17.285090599321393,0.0
495,3226.3211180344965,3248.566435038228,22.245317003731543,1,1,5.917814407834612,0.0
496,3228.0321099724933,3246.7917606896117,18.759650717118348,1,1,4.797996143096952,0.0
497,3239.821617217871,3271.2828747011586,31.46125748328768,1,1,3.950382624689155,1.4904337489947466
498,3242.405107661548,3297.324945790744,54.91983812919625,2,1,34.03955821564023,0.0
499,3244.937998752553,3268.7214600594266,23.783461306873505,1,1,7.05584999752773,0.0
500,3252.7323616090953,3292.381450835543,39.64908922644781,1,1,11.749199382753886,0.0
501,3253.0751024798496,3292.7073392485772,39.63223676872758,1,1,11.621529335273863,0.0
502,3255.8964172201877,3363.0028149110676,107.10639769087993,4,2,33.26726702846372,0.773247246725532
503,3259.056902935096,3337.5597016845677,78.50279874947182,3,2,39.78937492976729,0.0
504,3264.3415647573597,3305.612788959351,41.27122420199112,1,1,28.75254096719209,0.0
505,3272.537167745973,3327.1475031840846,54.61033543811163,2,1,30.614828652283904,0.0
506,3276.1012967038623,3312.6495975806906,36.54830087682831,1,1,24.909426516743224,0.0
507,3282.1710886539054,3347.051394902607,64.8803062487018,2,2,25.179443987887225,5.561544510083877
508,3288.400743338059,3313.383486546683,24.982743208624015,1,1,17.329341710597873,1.6489840321910378
509,3289.1892389146824,3317.3570862494216,28.167847334739236,1,1,19.688767621144052,0.0
510,3310.167990048589,3326.1260805046404,15.958090456051195,1,1,5.907258108732549,0.0
511,3318.3268553996763,3352.5614821353374,34.234626735661095,2,1,18.004584755290125,0.0
512,3328.9976336070713,3357.7269901885293,28.729356581457978,1,1,0.42991583855655335,0.0
513,3330.724751512402,3352.678653970064,21.953902457662025,1,1,1.273405662082041,0.0
514,3334.2401237742997,3361.90415747648,27.664033702180404,1,1,3.5106926996541006,0.0
515,3344.87332192295,3374.9479594554073,30.074637532457473,2,1,8.778480966208463,0.0
516,3346.991574909497,3375.7671349882476,28.77556007875046,2,2,12.872778508989995,0.0
517,3356.474906519591,3376.6382716982607,20.163365178669665,2,1,0.4788364222126802,0.4812725564174798
518,3361.8521690685416,3388.2898909897326,26.43772192119104,1,1,2.2409505873461057,0.3078188426829911
519,3368.2226967592774,3394.8820821962186,26.659385436941193,1,1,5.330443670308796,0.0
520,3371.4469433884897,3384.9290200127234,13.482076624233741,1,1,3.193197224234609,0.0
521,3373.2793298891847,3411.699620215896,38.42029032671144,3,2,2.0065325426453455,0.0
522,3386.342234661228,3396.904820082328,10.562585421100266,1,1,0.0,0.0
523,3393.3897968094134,3438.0702470699193,44.68045026050595,3,3,0.07558755380887305,0.0
524,3405.678201343123,3411.684031598121,6.005830254997818,1,1,0.0,0.0
525,3407.8402619822177,3423.0240554804714,15.183793498253635,1,1,0.0,0.0
526,3416.4020943323644,3432.642508237051,16.240413904686648,1,1,0.0,0.0
527,3427.8484902995824,3441.8610849143192,14.012594614736827,1,1,0.0,0.0
528,3432.3142493341143,3441.8326613126856,9.518411978571294,1,1,0.0,0.0
529,3434.1698190503666,3449.4090710275523,15.239251977185631,1,1,3.129125770565679,0.0
530,3453.2847239442904,3473.103145346441,19.81842140215076,3,1,0.0,0.0
531,3457.87282407122,3484.7553184588296,26.882494387609768,1,1,0.0,0.0
532,3461.5399861620785,3477.309272705799,15.769286543720227,1,1,0.0,0.0
533,3464.3235053425974,3502.8883325370493,38.56482719445194,3,2,5.510137892990315,2.1406666557963945
534,3480.2688711511637,3492.9651826145746,12.696311463410893,1,1,0.0,0.0
535,3481.476520136916,3493.3072293943314,11.830709257415492,1,1,0.0,0.0
536,3489.0613545831925,3504.6002936640507,15.5389390808582,2,1,0.0,0.0
537,3509.1559698411593,3535.542646024719,26.386676183559757,1,1,0.0,0.0
538,3511.972114221761,3525.416146645274,13.444032423512908,1,1,0.0,0.0
539,3513.0204219120405,3517.8576318219275,4.837209909886951,1,1,0.0,0.0
540,3514.5499679817535,3535.6991772287033,21.149209246949795,2,2,3.0974894364567263,0.0
541,3525.36594310926,3561.985975594122,36.620032484861895,3,2,0.0,1.0819073635011591
542,3528.842825315434,3579.915098752044,51.072273436609976,1,1,2.738573724494472,0.0
543,3538.285408781744,3547.985089207762,9.699680426017949,1,1,0.0,0.0
544,3540.1599916753794,3555.329062755755,15.169071080375488,1,1,0.0,3.665394866251063
545,3550.1738989864157,3580.0687029540118,29.89480396759609,3,1,0.0,0.0
